R,Corr_x_p,Corr_x,Corr_x_m,Corr_z_p,Corr_z,Corr_z_m
553.0,-3.5907404895996424e-10,-2.767933161275544e-9,-1.4622785699344787e-9,-9.073684974658808e-21,-1.150936194419095e-18,-8.459340245714921e-19
554.0,-3.248158130075527e-10,-1.772437649801442e-9,-1.5659829761230457e-9,6.649536440201972e-24,1.0856393529434063e-22,1.9048438311285229e-22
555.0,-2.8155048432681525e-10,-1.6033344038450468e-9,-1.002772990515197e-9,-3.4720836335490726e-21,-2.222128299690789e-19,-3.6716586922300414e-19
556.0,-2.47167663309583e-10,-1.3897709405234991e-9,-9.071012653786215e-10,-1.3299075175902348e-23,1.6284591928368875e-22,3.4633516967177835e-23
557.0,-2.579776590063847e-10,-1.220052725982964e-9,-7.862760005085255e-10,-1.3468354985999414e-20,-8.503069017300263e-20,-7.08892475363298e-20
558.0,-3.2207743766955817e-10,-1.2734123141310843e-9,-6.902563219763826e-10,-4.433025959311643e-24,-3.2569189601694536e-22,5.195027976229156e-23
559.0,-1.9212082291988378e-10,-1.5898174160191586e-9,-7.204451095370756e-10,-4.603053723568062e-21,-3.2983792472910706e-19,-2.7126006884627565e-20
560.0,-2.0546878509655783e-10,-9.483341412177511e-10,-8.994543006358653e-10,1.773208860097509e-23,-1.0856398721051547e-22,-1.0390057875381175e-22
561.0,-1.5301241445295356e-10,-1.0142214721974952e-9,-5.365295403913681e-10,-3.121779381096378e-22,-1.1272805629575372e-19,-1.052232591295051e-19
562.0,-1.5475203879185688e-10,-7.552897934256e-10,-5.738059579236772e-10,-3.989797185355602e-23,4.342555767548013e-22,-3.463353350950638e-23
563.0,-9.043169067323366e-10,-7.638768124087711e-10,-4.273145346666841e-10,6.362425327964952e-24,-7.645189407860419e-21,-3.596194594269105e-20
564.0,-8.962117375485374e-10,-4.4638295011488105e-9,-4.3217274677666814e-10,-1.2989104462364612e-21,-9.770939686549104e-22,1.3853401510538485e-22
565.0,-6.06467652917841e-9,-4.423821299328084e-9,-2.525472241129542e-9,1.218551300720129e-22,1.558158506691222e-22,-2.438925424817994e-21
566.0,-3.1758722672506027e-9,-2.993605649118368e-8,-2.5028370569026935e-9,-8.866267749493771e-23,-3.181007674450253e-20,-3.1170756597173923e-22
567.0,-2.2643801466477993e-9,-1.567653132756238e-8,-1.6936731663639228e-8,-1.2729180528895767e-23,2.984212210677932e-21,4.9707207547101376e-23
568.0,-2.0296750714195752e-9,-1.117728400870648e-8,-8.869211099656764e-9,-1.3742601464901732e-22,-2.1713325696757806e-21,-1.0147889634002051e-20
569.0,-2.135464276062247e-9,-1.0018748288459002e-8,-6.323700657260652e-9,-2.000948629752829e-23,-3.1173626351973167e-22,9.520052971569324e-22
570.0,-2.006264321310956e-9,-1.054093798664051e-8,-5.668243294820711e-9,-3.280508288204302e-22,-3.3655377642129904e-21,-6.926875295706883e-22
571.0,-2.9532509549174318e-9,-9.903189687042903e-9,-5.96367923209448e-9,-2.0772335447060243e-23,-4.900298468078053e-22,-9.944853127301416e-23
572.0,-1.1664910855544134e-9,-1.4577642681138512e-8,-5.602864445551373e-9,-3.103179721823007e-23,-8.033904181084255e-21,-1.0736568243406856e-21
573.0,-1.1579005725857612e-9,-5.7579563997537205e-9,-8.24749989366586e-9,-1.59983044550631e-23,-5.087076445322143e-22,-1.563267308286865e-22
574.0,-1.1212215104327235e-9,-5.715552475936757e-9,-3.257642256257621e-9,-1.5820011863378938e-28,-7.599629766426647e-22,-2.562935419486462e-21
575.0,-1.0230913125412774e-9,-5.5344997072731474e-9,-3.2336516589460597e-9,-2.733043487141785e-23,-3.917931181076822e-22,-1.622856757681692e-22
576.0,-1.4383072427502917e-9,-5.05011589332432e-9,-3.1312185891403455e-9,4.4323856376207395e-24,-3.8807037364180605e-27,-2.424395416116975e-22
577.0,-1.0961612969059097e-9,-7.099677396394344e-9,-2.8571718481314785e-9,5.806101497013003e-23,-6.693224215582634e-22,-1.2499011869904457e-22
578.0,-9.386013921312654e-10,-5.410799133267185e-9,-4.016739183076525e-9,-1.2412625972048428e-22,1.0854830494324755e-22,-1.2355961095990909e-27
579.0,-1.4605819021960522e-9,-4.633062317892756e-9,-3.0612333048142106e-9,-4.354993381777416e-21,1.4219007541579588e-21,-2.1352713393058684e-22
580.0,-1.098590373901391e-9,-7.209628101973113e-9,-2.621218108728613e-9,-8.866052149688237e-24,-3.039829159918273e-21,3.4628519043825065e-23
581.0,-8.82652629174762e-10,-5.422789383004052e-9,-4.078945293727833e-9,-2.320882077178361e-21,-1.0665289872537449e-19,4.536078114097035e-22
582.0,-1.0040426363875833e-9,-4.356891722409308e-9,-3.0680169517520738e-9,-2.65981515022123e-23,-2.1712797848825607e-22,-9.697508969462255e-22
583.0,-1.0004162764172644e-9,-4.956089073810422e-9,-2.4649708328245163e-9,-2.647327351885439e-21,-5.683805455142636e-20,-3.402384978740678e-20
584.0,-1.143001867750721e-9,-4.938188874779765e-9,-2.803974895448474e-9,-2.2165129549117196e-23,-6.513838189640248e-22,-6.926706766687632e-23
585.0,-1.3630006406510727e-9,-5.642010471273952e-9,-2.7938476139765105e-9,-3.1506784040952446e-20,-6.483252475106623e-20,-1.8132206302680803e-20
586.0,-2.8403075593986744e-9,-6.727953911431051e-9,-3.1920442682343196e-9,2.216511286731375e-24,-5.428199287221061e-22,-2.0780116893733477e-22
587.0,-2.537704736143978e-9,-1.4020138937568923e-8,-3.806431562009484e-9,-3.4977918616402054e-20,-7.715952877633757e-19,-2.0682541877187247e-20
588.0,-3.156292580121157e-9,-1.2526450829429801e-8,-7.932084562150222e-9,4.433024663901647e-24,5.428195249539858e-23,-1.731676657382789e-22
589.0,-2.735433910686477e-9,-1.5579883366674955e-8,-7.087010171402593e-9,-8.584064622857424e-20,-8.566023517832221e-19,-2.4615041691964123e-19
590.0,-4.460708156240997e-9,-1.3502468546216574e-8,-8.814531218170881e-9,-4.433026719592372e-24,1.0856395492430245e-22,1.7316753575379532e-23
591.0,-1.1174530939779895e-9,-2.2018653544578024e-8,-7.639205490004183e-9,-4.267715019199729e-21,-2.1022211655858826e-18,-2.732690095973407e-19
592.0,-1.1215966103424184e-9,-5.515898298388724e-9,-1.2457353147278554e-8,4.433022842434611e-23,-1.0856400521126507e-22,3.463352314478737e-23
593.0,-7.212690653743504e-10,-5.536351250720296e-9,-3.1206946680042033e-9,-2.9190278462855534e-22,-1.0451554912792298e-19,-6.70639933902136e-19
594.0,-6.46810454639571e-10,-3.560280813413082e-9,-3.1322662046485123e-9,6.42788405105305e-23,1.08563911383601e-21,-3.463353885872869e-23
595.0,-6.826258267550858e-10,-3.192743127522117e-9,-2.0142776270351653e-9,-3.464384591841358e-22,-7.148649677658681e-21,-3.334203507601804e-20
596.0,-7.632847549383939e-10,-3.369532606358073e-9,-1.8063381479375224e-9,4.120495204460683e-21,1.5741769317496084e-21,3.4633509330214215e-22
597.0,-3.122487190822437e-9,-3.7676758905046625e-9,-1.906359293189329e-9,-3.203305138750092e-22,-8.484236503401053e-21,-2.2805261858179024e-21
598.0,-1.8176847706094332e-9,-1.5413015432518272e-8,-2.1316143176759836e-9,1.4407325188020112e-22,1.0091016671646664e-19,5.021859533132549e-22
599.0,-1.3231478706381733e-9,-8.972335740303694e-9,-8.720125565161272e-9,-7.188585196468217e-23,-7.844886830537941e-21,-2.7066054863492033e-21
600.0,-1.3442283614655264e-9,-6.531235295245021e-9,-5.076222405069577e-9,5.895920788504996e-22,3.52832734469775e-21,3.2191850443817835e-20
601.0,-1.8255897859318538e-9,-6.635291424410911e-9,-3.6951362472219174e-9,-3.94339942385254e-22,-1.7604912720945156e-21,-2.502628003729026e-21
602.0,-1.8665572886448175e-9,-9.011355955828285e-9,-3.754007434255466e-9,4.100546438992283e-22,1.4439001119592242e-20,1.1255891199415413e-21
603.0,-1.7700224153732152e-9,-9.213577042083675e-9,-5.0982986560505495e-9,-2.9080368000277415e-22,-9.657286014612993e-21,-5.616202527439235e-22
604.0,-1.5692385625997201e-9,-8.737067964357146e-9,-5.212708018785148e-9,1.4407324188736946e-22,1.0042162474039186e-20,4.606257033754263e-21
605.0,-1.5235187263678783e-9,-7.745971946255241e-9,-4.9431164618145776e-9,-7.943578938740289e-22,-7.121690896722779e-21,-3.080824871956571e-21
606.0,-2.0092317271937908e-9,-7.520292704564648e-9,-4.382390247676806e-9,2.189913505719873e-21,3.528327097016249e-21,3.2035998264372134e-21
607.0,-2.5891596148404797e-9,-9.917837200346123e-9,-4.254709116462904e-9,-2.8130844650569994e-22,-1.9453615635205745e-20,-2.2719268746867e-21
608.0,-1.8103659661305809e-9,-1.2780439009672347e-8,-5.611152917797288e-9,1.5050114727367173e-21,5.3630577408277505e-20,1.1255890455789173e-21
609.0,-2.088975093516956e-9,-8.936209140101215e-9,-7.23070937674785e-9,-9.052017716845145e-22,-6.889160896983961e-21,-6.205994705255762e-21
610.0,-1.0464287918437499e-9,-1.0311461148393855e-8,-5.0557833868624035e-9,3.1031163832318756e-23,3.685745305880609e-20,1.7108955258130847e-20
611.0,-9.718484076154408e-10,-5.165312820217201e-9,-5.833851154017179e-9,-3.1495814941593165e-21,-2.2168171293067286e-20,-2.1977550751526706e-21
612.0,-1.6054022525185064e-9,-4.797174044034975e-9,-2.922346864661131e-9,-1.3299081909401993e-23,7.5994747495276575e-22,1.1758078054177971e-20
613.0,-1.1210542479074058e-9,-7.924480768470315e-9,-2.7140672819704594e-9,-6.977206319466727e-22,-7.71325624460458e-20,-7.071991727804134e-21
614.0,-1.1302797040244364e-9,-5.533674077021887e-9,-4.483384130507605e-9,-2.659817813185134e-23,-3.256920580814797e-22,2.424345952352007e-22
615.0,-1.5541477215180584e-9,-5.579212165351518e-9,-3.130752314670916e-9,-3.392286936311655e-21,-1.7087080788310342e-20,-2.4606473691717752e-20
616.0,-1.6370300006525614e-9,-7.671481531317875e-9,-3.1565161152596937e-9,-3.546420378993193e-23,-6.5138446477096015e-22,-1.0390063018954699e-22
617.0,-1.384834459557157e-9,-8.080599573863282e-9,-4.340246326330959e-9,-2.3069191881995128e-21,-8.307656208543472e-20,-5.451034885610852e-21
618.0,-1.5051978719755602e-9,-6.835728568998742e-9,-4.571710493186402e-9,-2.216513131256024e-23,-8.685118021022938e-22,-2.0780137335615179e-22
619.0,-1.5862408104850754e-9,-7.429858510850245e-9,-3.8674075778422964e-9,-9.634989001131557e-21,-5.649595623874204e-20,-2.6502675056488377e-20
620.0,-2.352834657371715e-9,-7.829897321454545e-9,-4.203544774652624e-9,6.42788496612347e-23,-5.428199737350513e-22,-2.770682376465413e-22
621.0,-1.268199330757254e-9,-1.1613907333494084e-8,-4.429872244473039e-9,-5.060658141471878e-22,-2.3595910243665407e-19,-1.8023051662116352e-20
622.0,-1.1252918890258357e-9,-6.260001934971117e-9,-6.570728022902085e-9,9.974304955707029e-23,1.5741771607182153e-21,-1.731676803593184e-22
623.0,-1.1527954413406492e-9,-5.554591641759341e-9,-3.5416823393034455e-9,-5.298784029767256e-22,-1.2393490457002187e-20,-7.527440050629698e-20
624.0,-1.2255544909659242e-9,-5.690352863622255e-9,-3.142586747419649e-9,1.7732093323720808e-22,2.44268886890175e-21,5.021860281135957e-22
625.0,-1.9527525413462353e-9,-6.049501288001975e-9,-3.2193955391718576e-9,-4.441902506821928e-21,-1.2976615997251266e-20,-3.953704722306326e-21
626.0,-2.0393224158401293e-9,-9.639048366354184e-9,-3.4225887089206754e-9,-1.7732109134340146e-23,4.34255691541254e-21,7.792542352521347e-22
627.0,-1.202811051833862e-9,-1.0066368874021049e-8,-5.45342444527349e-9,-5.273738376184972e-22,-1.0878129859079227e-19,-4.1397414174438255e-21
628.0,-1.1018007078837088e-9,-5.937236623038263e-9,-5.695186911225154e-9,-3.5464208047445194e-23,-4.342560784650384e-22,1.3853405208645037e-21
629.0,-1.1117284444754743e-9,-5.438636021977792e-9,-3.3590734599141153e-9,-6.767269494614366e-22,-1.2915294002218285e-20,-3.470281917450451e-20
630.0,-1.2706869558503496e-9,-5.487640660891433e-9,-3.0769832970224113e-9,5.363958160191014e-22,-8.685119095428362e-22,-1.38534174979443e-22
631.0,-2.413877289205948e-9,-6.272281185967773e-9,-3.104708356812128e-9,-2.2442479019240143e-22,-1.6572920894351437e-20,-4.120174987480314e-21
632.0,-1.4265178442877197e-9,-1.1915221948736556e-8,-3.548629550971048e-9,1.8618697773687393e-22,1.3136234461314454e-20,-2.7706827224963185e-22
633.0,-1.5899787571636006e-9,-7.041483344877363e-9,-6.741201153722553e-9,-1.70294161568042e-21,-5.496125624975191e-21,-5.287006360543623e-21
634.0,-1.2535798985595633e-9,-7.848348327438227e-9,-3.983816319379493e-9,1.5515582672852678e-23,4.559684697806589e-21,4.190655006335319e-21
635.0,-1.075247456414423e-9,-6.18783845749066e-9,-4.440311313860207e-9,-1.33353273033551e-21,-4.1704717456057486e-20,-1.7533490135040366e-21
636.0,-1.1683737768280643e-9,-5.307565612503371e-9,-3.500854952509921e-9,1.994860836260696e-23,3.799737577400758e-22,1.4546075258211476e-21
637.0,-1.1461484673179233e-9,-5.767249616309011e-9,-3.0028284510906844e-9,-2.6537599554688646e-21,-3.265799006533605e-20,-1.3304424257261476e-20
638.0,-1.4538048068023667e-9,-5.657542508629225e-9,-3.2629010165408543e-9,-4.433031931096342e-24,4.885377350698507e-22,1.2121730455395908e-22
639.0,-1.4256473413514453e-9,-7.176175450446609e-9,-3.200832706858887e-9,-1.1000188897528405e-21,-6.499015804899646e-20,-1.0418393339248955e-20
640.0,-1.2439507427462293e-9,-7.0371864256680136e-9,-4.060020239691083e-9,-1.3299080754273693e-23,-1.0856414942531176e-22,1.5585083465353315e-22
641.0,-1.3815146383466336e-9,-6.140307653332498e-9,-3.98138528580225e-9,-3.5977155537523666e-21,-2.6938994692630625e-20,-2.0732831546525683e-20
642.0,-1.5283445193128038e-9,-6.8193414863866984e-9,-3.4739637495046646e-9,-4.433026889914257e-24,-3.2569201816416066e-22,-3.463358484540853e-23
643.0,-1.3945243804278986e-9,-7.544113465576241e-9,-3.858136506914486e-9,-3.0237596653456216e-21,-8.810722004487365e-20,-8.59394650718059e-21
644.0,-1.496122438086316e-9,-6.88355931762748e-9,-4.268186251113683e-9,-1.329907666573995e-23,-1.085640056067506e-22,-1.039006183229818e-22
645.0,-1.6764821014214925e-9,-7.385060952351759e-9,-3.8944686327363465e-9,-5.614512473294201e-20,-7.405146055597525e-20,-2.8107524798212163e-20
646.0,-4.166786822946579e-9,-8.275340432939898e-9,-4.178200100074505e-9,1.039112375562882e-19,-3.256919360671228e-22,-3.46335401790576e-23
647.0,-5.365697911780047e-8,-2.056781843488458e-8,-4.681888001146555e-9,1.4134759950967253e-23,-1.3749838069213963e-18,-2.3623514270161047e-20
648.0,-3.4205016596171824e-8,-2.648580431765141e-7,-1.1636526994918658e-8,6.983565620430792e-20,2.544767020478623e-18,-1.0390059205950432e-22
649.0,-4.4209252557249175e-8,-1.6884054807842895e-7,-1.498472708232958e-7,-5.646551662158344e-22,3.461592880953156e-22,-4.386403951836325e-19
650.0,-8.670417435193977e-9,-2.1822279813596238e-7,-9.552398345328224e-8,3.457653530640193e-22,1.7102623263392138e-18,8.118186888278675e-19
651.0,-7.039337478373059e-9,-4.279834297729175e-8,-1.2346270607040558e-7,-6.539280092770922e-22,-1.3828347229513046e-20,1.1043029418397186e-22
652.0,-8.51243839637427e-9,-3.4747113617554926e-8,-2.4213781898322232e-8,3.435486410073539e-21,8.467729619981943e-21,5.455992289163843e-19
653.0,-1.0498144454632443e-8,-4.2018537260074004e-8,-1.965868237435057e-8,-2.816888935704963e-20,-1.6014572040221178e-20,-4.4114616960869995e-21
654.0,-6.143900845032333e-9,-5.1820248604265823e-8,-2.377259552900772e-8,1.1082062854153039e-23,8.413442751895883e-20,2.7013321436194695e-21
655.0,-3.6429657143796815e-9,-3.0327118336521434e-8,-2.93180555690302e-8,-1.1490672643026943e-20,-6.898509738128291e-19,-5.108896220291718e-21
656.0,-4.217680398610188e-9,-1.7982167209813024e-8,-1.7158006080377956e-8,6.560690195955898e-22,2.713976754479236e-22,2.6840139092797892e-20
657.0,-4.4434614473343116e-9,-2.0819035948098037e-8,-1.0173671330040973e-8,-3.5530073930636806e-22,-2.8140463498681373e-19,-2.2007318049382694e-19
658.0,-3.669488224528067e-9,-2.193352147700052e-8,-1.1778670872811867e-8,1.3564673312016963e-21,1.606700896330298e-20,8.657991543193621e-23
659.0,-5.889747820559265e-9,-1.811308587600571e-8,-1.2409207195594494e-8,-6.735313196459546e-21,-8.701307312349484e-21,-8.97724478501874e-20
660.0,-1.1660352727305276e-9,-2.9072584931248213e-8,-1.0247740465325815e-8,3.546289143863964e-23,3.321963456008938e-20,5.125615849044438e-21
661.0,-1.1621053489327155e-9,-5.755706446540266e-9,-1.6448235661522245e-8,-6.920165128161738e-20,-1.6494651360694878e-19,-2.7758502433633423e-21
662.0,-5.525890026114851e-10,-5.7363078157557e-9,-3.2563742183613417e-9,-8.866242427367727e-24,8.684796673781737e-22,1.0597559633568946e-20
663.0,-5.580467779831849e-10,-2.7276534072337677e-9,-3.2453991622687827e-9,-1.8216978959858985e-18,-1.6947359819322845e-18,-5.2620508585335974e-20
664.0,-7.854672322740125e-10,-2.7545937182391973e-9,-1.543209389580126e-9,-3.10311846293009e-23,-2.171326419824119e-22,2.770579854830343e-22
665.0,-7.862755215176061e-10,-3.877171572828109e-9,-1.558451260419332e-9,-3.5700154560342287e-17,-4.461305442969704e-17,-5.406470760114238e-19
666.0,-3.06528570315532e-9,-3.881161396908755e-9,-2.1935659275366414e-9,2.2165121062081696e-24,-7.599479782329158e-22,-6.92685575163375e-23
667.0,-3.0631822172755575e-9,-1.513066121989955e-8,-2.195823228345691e-9,-3.017741726995263e-15,-8.742903479641415e-16,-1.423225719620685e-17
668.0,-2.76947294099352e-8,-1.5120278131564666e-8,-8.560390555607153e-9,2.150017032697556e-22,5.428197199067599e-23,-2.424347561577752e-22
669.0,-2.0006791262647627e-8,-1.3670489763716653e-7,-8.554516177930169e-9,-2.5593142518164464e-17,-7.390394971219393e-14,-2.7891220554324224e-16
670.0,-1.3991673725341086e-8,-9.875620415439918e-8,-7.734277427067497e-8,1.8397052975004787e-22,5.265352013842007e-21,1.731675981069044e-23
671.0,-1.7809875683919652e-8,-6.906477749189399e-8,-5.5872806412941424e-8,-2.0767955283268443e-15,-6.267714371098686e-16,-2.357650831867692e-14
672.0,-2.4454852034667456e-8,-8.79119342984978e-8,-3.9074435634690925e-8,-1.3299074476577005e-23,4.505404302161494e-21,1.6797259395258465e-21
673.0,-1.9930621236249334e-8,-1.2071242851471825e-7,-4.97374998520361e-8,-1.9691990227602573e-15,-5.086034772321077e-14,-1.9994983716408923e-16
674.0,-2.6477751725518657e-8,-9.838021869132921e-8,-6.82948730829178e-8,1.994861170132148e-23,-3.256918780511041e-22,1.4372912684201174e-21
675.0,-2.6453880761337335e-8,-1.3069773261625856e-7,-5.566009224421614e-8,-3.7397117390322206e-15,-4.822532864220942e-14,-1.6225242586989884e-14
676.0,-3.501493466399852e-8,-1.3057990233647477e-7,-7.394421307758288e-8,2.8814661350771706e-23,4.885378169501512e-22,-1.0390057387395933e-22
677.0,-2.8747294301742322e-8,-1.7283841225387863e-7,-7.387756190263076e-8,-3.486584236266739e-15,-9.158486565278508e-14,-1.5384630494389336e-14
678.0,-3.4189969882690265e-8,-1.419004990695225e-7,-9.778595535732456e-8,5.541281028993848e-23,7.056657356692818e-22,1.5585086075893676e-22
679.0,-2.7174504657456678e-8,-1.6876627548324252e-7,-8.028239967069834e-8,-2.332990622258385e-15,-8.53858186372612e-14,-2.9216997730102744e-14
680.0,-2.787969648829883e-8,-1.341369985079416e-7,-9.548212774532035e-8,1.773209929333276e-23,1.3570494917215284e-21,2.2511791002758226e-22
681.0,-1.918006552492085e-8,-1.37617919936091e-7,-7.589018563539917e-8,-9.251472804971074e-16,-5.713451928389497e-14,-2.7239405305750994e-14
682.0,-1.911968966356866e-8,-9.467537506677475e-8,-7.78595734724832e-8,2.2165124116652952e-23,4.342558373540855e-22,4.3291905775412335e-22
683.0,-1.5827213176253152e-8,-9.437735172003118e-8,-5.356420840935979e-8,-1.2250683359476824e-15,-2.265668993381363e-14,-1.8226801111959923e-14
684.0,-1.861144402038571e-8,-7.81252463281014e-8,-5.3395596617280085e-8,2.2165124079606537e-24,5.428197966930248e-22,1.3853409848275849e-22
685.0,-7.857957986264954e-9,-9.186858308043091e-8,-4.4200761167372446e-8,-1.6136099750761736e-16,-3.000170246052188e-14,-7.227836822640836e-15
686.0,-7.625185922262752e-9,-3.878793420397726e-8,-5.1976300752634346e-8,-8.866049671825987e-24,5.42819796516634e-23,1.7316762310284492e-22
687.0,-5.0731119226326255e-9,-3.763894008631682e-8,-2.194538390626601e-8,-7.770752676269693e-17,-3.951701730349774e-15,-9.571010209578207e-15
688.0,-5.387477660173906e-9,-2.5041560645708117e-8,-2.129530759940473e-8,-8.422747202793991e-23,-2.1712791870331807e-22,1.7316762306868045e-23
689.0,-1.4124759479337609e-8,-2.6593312075920518e-8,-1.4168445991883924e-8,-4.5068356293351147e-17,-1.9030433107466892e-15,-1.2606544022699387e-15
690.0,-7.907869389892341e-9,-6.97217066175684e-8,-1.504642267404257e-8,-3.5464198595930056e-23,-2.062715236761627e-21,-6.926704925153032e-23
691.0,-5.311045858614773e-9,-3.9034303584331196e-8,-3.945833449821024e-8,-1.5543063405573806e-17,-1.1037169734214517e-15,-6.071004796254331e-16
692.0,-5.688390447978689e-9,-2.621603445555845e-8,-2.2091091604850678e-8,-3.280438369490079e-22,-8.685116748373515e-22,-6.580369706255507e-22
693.0,-5.818884755843001e-9,-2.8078657942481827e-8,-1.4836784900516811e-8,-9.220253333487638e-18,-3.806471940025047e-16,-3.521068591594621e-16
694.0,-5.7510879963318945e-9,-2.872279534259032e-8,-1.5890923888355733e-8,-2.0613565429625627e-21,-8.033732991569492e-21,-2.770681970431156e-22
695.0,-8.604493500184222e-9,-2.8388141447550915e-8,-1.6255607552007322e-8,-8.628238112690665e-17,-2.2580257641407254e-16,-1.2143376956809692e-16
696.0,-7.08584050325236e-9,-4.247293359509666e-8,-1.6066210861377957e-8,-2.74847539053616e-22,-5.048224109480672e-20,-2.5628808220919036e-21
697.0,-5.698691531701853e-9,-3.497665878341826e-8,-2.4037681408679677e-8,-1.6924522158069546e-17,-2.1130426960851342e-15,-7.2035408069673e-17
698.0,-4.939987285129691e-9,-2.8129505472893983e-8,-1.979514268053686e-8,-3.3247686176841497e-22,-6.730965479228991e-21,-1.6104588949305983e-20
699.0,-5.99620607305975e-9,-2.438443958583307e-8,-1.592006345742571e-8,-6.822223532455594e-16,-4.1447905433634794e-16,-6.741036240954155e-16
700.0,-1.343877069878798e-8,-2.9598077139360888e-8,-1.3800520807388637e-8,4.433024821522611e-23,-8.142296950674043e-21,-2.147278526565247e-21
701.0,-5.675678494516922e-9,-6.633557402038039e-8,-1.6751244135506197e-8,-9.440669080456531e-17,-1.6707525108701236e-14,-1.3222730170921846e-16
702.0,-5.345194076177988e-9,-2.8015910035794106e-8,-3.754309410210317e-8,-4.4330248687233594e-24,1.0856395928383227e-21,-2.597514346631595e-21
703.0,-3.2472724348438166e-9,-2.6384594635994782e-8,-1.5857889437059382e-8,-5.036712811515228e-17,-2.312006222763358e-15,-5.330044658916376e-15
704.0,-3.6910093745398426e-9,-1.6028972128034035e-8,-1.4934513426287692e-8,9.752654599012378e-23,-1.0856395945036826e-22,3.463352460441737e-22
705.0,-1.0411400678674193e-9,-1.8219317157988017e-8,-9.073663525280981e-9,-2.6710238929648126e-18,-1.233483650882979e-15,-7.375783145638664e-16
706.0,-1.0209054648028116e-9,-5.139206969564891e-9,-1.031357171448509e-8,4.920657550461792e-22,2.388407103417304e-21,-3.4633524631146614e-23
707.0,-7.824019044739475e-10,-5.039326255811337e-9,-2.9147157276385138e-9,-6.743698058507154e-19,-6.541300351472332e-17,-3.9350716454226906e-16
708.0,-7.649065562356648e-10,-3.862040703812788e-9,-2.8580680991251424e-9,3.276005341008388e-21,1.2050599474959718e-20,7.619375408816894e-22
709.0,-1.1750649554267643e-9,-3.775681319157331e-9,-2.2003568268887187e-9,-1.2107367689053122e-18,-1.6515266822317166e-17,-2.0868215375413313e-17
710.0,-9.077425012197659e-10,-5.8002781710157675e-9,-2.1511544812467e-9,1.8397052979527055e-22,8.022876586978697e-20,3.8443212294544e-21
711.0,-7.711162858091691e-10,-4.480738694837548e-9,-3.3210408095965075e-9,-2.151707599586785e-18,-2.965129851468929e-17,-5.268871414584275e-18
712.0,-1.0379933299335216e-9,-3.80633337692338e-9,-2.5655176569036384e-9,-2.2165128509443462e-23,4.505404302089545e-21,2.5594174668601663e-20
713.0,-5.662052369541314e-10,-5.123674249213773e-9,-2.1817652250160383e-9,-1.0223958320889445e-19,-5.269606250237419e-17,-9.461336084035685e-18
714.0,-5.599848887521305e-10,-2.7948649655941912e-9,-2.9368563376548896e-9,-3.1031210878761806e-23,-5.428199027077125e-22,1.437291268192616e-21
715.0,-1.1877802083097095e-9,-2.7641604928537214e-9,-1.6302466381085497e-9,-3.113612320780814e-20,-2.5039335673213916e-18,-1.6815013435655177e-17
716.0,-1.0389220774910412e-9,-5.863042364089051e-9,-1.612336698245174e-9,-1.773213658335638e-23,-7.599486288461095e-22,-1.7316765386349305e-22
717.0,-1.3307736423944224e-9,-5.1282586716827235e-9,-3.4519154446989415e-9,-8.293944241762512e-20,-7.626637040295392e-19,-7.991769499933884e-19
718.0,-1.528168442367404e-9,-6.5688771270863415e-9,-3.0193053731999303e-9,4.211349477831318e-23,-4.342567507231715e-22,-2.4243496948422273e-22
719.0,-2.7849613307804046e-9,-7.543244326165563e-9,-3.872182419077576e-9,-7.906131869085529e-21,-2.031774910058126e-18,-2.4383632475178783e-19
720.0,-2.5108378984484004e-9,-1.3746942532365892e-8,-4.446546570667957e-9,1.0417538157418535e-22,1.0313517091206856e-21,-1.3853438150742003e-22
721.0,-4.735109234935542e-9,-1.2393832516297206e-8,-8.124201880245359e-9,-2.08462166938736e-19,-1.9373969777815907e-19,-6.50385888787224e-19
722.0,-3.935539384289558e-9,-2.3373134060318712e-8,-7.324537597744547e-9,-1.6024253005374575e-28,2.5512358378548704e-21,3.290165959818791e-22
723.0,-3.742322992578942e-9,-1.9426350072347655e-8,-1.3815543666152503e-8,-2.654150591368148e-19,-5.109426422335332e-18,-6.224789191060364e-20
724.0,-4.097128966080252e-9,-1.8472608056686502e-8,-1.1482652989790114e-8,6.649347430707712e-24,-3.933613199227958e-27,8.138823282053348e-22
725.0,-4.186221084397852e-9,-2.0223977913766665e-8,-1.0920385043863085e-8,-3.9945863924437725e-19,-6.505489313632916e-18,-1.6455753943472014e-18
726.0,-4.676471433181005e-9,-2.066374855512615e-8,-1.1955736042208338e-8,8.865920311389993e-24,1.6284128743606926e-22,-1.256889389741438e-27
727.0,-3.785769457746768e-9,-2.30836900087857e-8,-1.2218429409933612e-8,-1.983703920494553e-19,-9.791224457372117e-18,-2.0957258703287943e-18
728.0,-4.172139017535561e-9,-1.8687065633994713e-8,-1.3649335508545434e-8,-8.869934001167801e-24,2.171247541809615e-22,5.1948803871516147e-23
729.0,-1.101101204462115e-8,-2.0594237584990416e-8,-1.1053545163247038e-8,-9.742169101170912e-20,-4.86239169460398e-18,-3.1551227370341858e-18
730.0,-9.325360262065116e-9,-5.4351831793003023e-8,-1.2181652256532954e-8,-8.868081340495545e-24,-2.1722293477899926e-22,6.926604432323087e-23
731.0,-1.0362796684428113e-8,-4.603122858452533e-8,-3.217372610559964e-8,-1.8231078946652262e-19,-2.3883718566547134e-18,-1.5671829215279315e-18
